pp[56,14]	1676001	1678000
pp[56,15]	1678001	1680000
pp[57,1]	1680001	1682000
pp[57,2]	1682001	1684000
pp[57,3]	1684001	1686000
pp[57,4]	1686001	1688000
pp[57,5]	1688001	1690000
pp[57,6]	1690001	1692000
pp[57,7]	1692001	1694000
pp[57,8]	1694001	1696000
pp[57,9]	1696001	1698000
pp[57,10]	1698001	1700000
pp[57,11]	1700001	1702000
pp[57,12]	1702001	1704000
pp[57,13]	1704001	1706000
pp[57,14]	1706001	1708000
pp[57,15]	1708001	1710000
pp[58,1]	1710001	1712000
pp[58,2]	1712001	1714000
pp[58,3]	1714001	1716000
pp[58,4]	1716001	1718000
pp[58,5]	1718001	1720000
pp[58,6]	1720001	1722000
pp[58,7]	1722001	1724000
pp[58,8]	1724001	1726000
pp[58,9]	1726001	1728000
pp[58,10]	1728001	1730000
pp[58,11]	1730001	1732000
pp[58,12]	1732001	1734000
pp[58,13]	1734001	1736000
pp[58,14]	1736001	1738000
pp[58,15]	1738001	1740000
pp[59,1]	1740001	1742000
pp[59,2]	1742001	1744000
pp[59,3]	1744001	1746000
pp[59,4]	1746001	1748000
pp[59,5]	1748001	1750000
pp[59,6]	1750001	1752000
pp[59,7]	1752001	1754000
pp[59,8]	1754001	1756000
pp[59,9]	1756001	1758000
pp[59,10]	1758001	1760000
pp[59,11]	1760001	1762000
pp[59,12]	1762001	1764000
pp[59,13]	1764001	1766000
pp[59,14]	1766001	1768000
pp[59,15]	1768001	1770000
pp[60,1]	1770001	1772000
pp[60,2]	1772001	1774000
pp[60,3]	1774001	1776000
pp[60,4]	1776001	1778000
pp[60,5]	1778001	1780000
pp[60,6]	1780001	1782000
pp[60,7]	1782001	1784000
pp[60,8]	1784001	1786000
pp[60,9]	1786001	1788000
pp[60,10]	1788001	1790000
pp[60,11]	1790001	1792000
pp[60,12]	1792001	1794000
pp[60,13]	1794001	1796000
pp[60,14]	1796001	1798000
pp[60,15]	1798001	1800000
pp[61,1]	1800001	1802000
pp[61,2]	1802001	1804000
pp[61,3]	1804001	1806000
pp[61,4]	1806001	1808000
pp[61,5]	1808001	1810000
pp[61,6]	1810001	1812000
pp[61,7]	1812001	1814000
pp[61,8]	1814001	1816000
pp[61,9]	1816001	1818000
pp[61,10]	1818001	1820000
pp[61,11]	1820001	1822000
pp[61,12]	1822001	1824000
pp[61,13]	1824001	1826000
pp[61,14]	1826001	1828000
pp[61,15]	1828001	1830000
pp[62,1]	1830001	1832000
pp[62,2]	1832001	1834000
pp[62,3]	1834001	1836000
pp[62,4]	1836001	1838000
pp[62,5]	1838001	1840000
pp[62,6]	1840001	1842000
pp[62,7]	1842001	1844000
pp[62,8]	1844001	1846000
pp[62,9]	1846001	1848000
pp[62,10]	1848001	1850000
